year,stock,capture,taxa,effort
1951,Anguilla australis,1e-04,Anguilla australis,165533366.6
1951,Balistidae,1e-04,Balistidae,165533366.6
1951,Bivalvia,1e-04,Bivalvia,165533366.6
1951,Brachyura,1e-04,Brachyura,165533366.6
1951,Caesionidae,200,Caesionidae,165533366.6
1951,Drepane punctata,1e-04,Drepane punctata,165533366.6
1951,Exocoetidae,1e-04,Exocoetidae,165533366.6
1951,Gymnosarda unicolor,3,Gymnosarda unicolor,165533366.6
1951,Haemulidae (=Pomadasyidae),100,Haemulidae (=Pomadasyidae),165533366.6
1951,Invertebrata,1e-04,Invertebrata,165533366.6
1951,Penaeus semisulcatus,1e-04,Penaeus semisulcatus,165533366.6
1951,Phaeophyceae,1e-04,Phaeophyceae,165533366.6
1951,Plotosus spp,1e-04,Plotosus spp,165533366.6
1951,Pomatomus saltatrix,100,Pomatomus saltatrix,165533366.6
1951,Psettodes erumei,100,Psettodes erumei,165533366.6
1951,Rhopilema spp,1e-04,Rhopilema spp,165533366.6
1951,Sardinella lemuru,200,Sardinella lemuru,165533366.6
1951,Scomberomorus lineolatus,51,Scomberomorus lineolatus,165533366.6
1951,Scombridae,1e-04,Scombridae,165533366.6
1951,Seriola spp,200,Seriola spp,165533366.6
1951,Sparidae,100,Sparidae,165533366.6
1951,Sphyraena spp,1e-04,Sphyraena spp,165533366.6
1951,Sphyrnidae,3,Sphyrnidae,165533366.6
1951,Synodontidae,1e-04,Synodontidae,165533366.6
1951,Thunnus maccoyii,1e-04,Thunnus maccoyii,165533366.6
1951,Upeneus spp,200,Upeneus spp,165533366.6
1952,Anguilla australis,1e-04,Anguilla australis,162564880.2
1952,Balistidae,1e-04,Balistidae,162564880.2
1952,Bivalvia,1e-04,Bivalvia,162564880.2
1952,Brachyura,1e-04,Brachyura,162564880.2
1952,Caesionidae,200,Caesionidae,162564880.2
1952,Drepane punctata,1e-04,Drepane punctata,162564880.2
1952,Exocoetidae,1e-04,Exocoetidae,162564880.2
1952,Gymnosarda unicolor,3,Gymnosarda unicolor,162564880.2
1952,Haemulidae (=Pomadasyidae),100,Haemulidae (=Pomadasyidae),162564880.2
1952,Invertebrata,1e-04,Invertebrata,162564880.2
1952,Penaeus semisulcatus,1e-04,Penaeus semisulcatus,162564880.2
1952,Phaeophyceae,1e-04,Phaeophyceae,162564880.2
1952,Plotosus spp,1e-04,Plotosus spp,162564880.2
1952,Pomatomus saltatrix,100,Pomatomus saltatrix,162564880.2
1952,Psettodes erumei,200,Psettodes erumei,162564880.2
1952,Rhopilema spp,1e-04,Rhopilema spp,162564880.2
1952,Sardinella lemuru,200,Sardinella lemuru,162564880.2
1952,Scomberomorus lineolatus,33,Scomberomorus lineolatus,162564880.2
1952,Scombridae,1e-04,Scombridae,162564880.2
1952,Seriola spp,200,Seriola spp,162564880.2
1952,Sparidae,100,Sparidae,162564880.2
1952,Sphyraena spp,1e-04,Sphyraena spp,162564880.2
1952,Sphyrnidae,3,Sphyrnidae,162564880.2
1952,Synodontidae,1e-04,Synodontidae,162564880.2
1952,Thunnus maccoyii,13716,Thunnus maccoyii,162564880.2
1952,Upeneus spp,200,Upeneus spp,162564880.2
1953,Anguilla australis,1e-04,Anguilla australis,199857053.1
1953,Balistidae,1e-04,Balistidae,199857053.1
1953,Bivalvia,1e-04,Bivalvia,199857053.1
1953,Brachyura,1e-04,Brachyura,199857053.1
1953,Caesionidae,200,Caesionidae,199857053.1
1953,Drepane punctata,1e-04,Drepane punctata,199857053.1
1953,Exocoetidae,400,Exocoetidae,199857053.1
1953,Gymnosarda unicolor,3,Gymnosarda unicolor,199857053.1
1953,Haemulidae (=Pomadasyidae),100,Haemulidae (=Pomadasyidae),199857053.1
1953,Invertebrata,1e-04,Invertebrata,199857053.1
1953,Penaeus semisulcatus,1e-04,Penaeus semisulcatus,199857053.1
1953,Phaeophyceae,1e-04,Phaeophyceae,199857053.1
1953,Plotosus spp,1e-04,Plotosus spp,199857053.1
1953,Pomatomus saltatrix,100,Pomatomus saltatrix,199857053.1
1953,Psettodes erumei,200,Psettodes erumei,199857053.1
1953,Rhopilema spp,1e-04,Rhopilema spp,199857053.1
1953,Sardinella lemuru,200,Sardinella lemuru,199857053.1
1953,Scomberomorus lineolatus,20,Scomberomorus lineolatus,199857053.1
1953,Scombridae,1e-04,Scombridae,199857053.1
1953,Seriola spp,200,Seriola spp,199857053.1
1953,Sparidae,200,Sparidae,199857053.1
1953,Sphyraena spp,100,Sphyraena spp,199857053.1
1953,Sphyrnidae,3,Sphyrnidae,199857053.1
1953,Synodontidae,1e-04,Synodontidae,199857053.1
1953,Thunnus maccoyii,10448,Thunnus maccoyii,199857053.1
1953,Upeneus spp,500,Upeneus spp,199857053.1
1954,Anguilla australis,1e-04,Anguilla australis,206451678.9
1954,Balistidae,1e-04,Balistidae,206451678.9
1954,Bivalvia,1e-04,Bivalvia,206451678.9
1954,Brachyura,1e-04,Brachyura,206451678.9
1954,Caesionidae,200,Caesionidae,206451678.9
1954,Drepane punctata,1e-04,Drepane punctata,206451678.9
1954,Exocoetidae,200,Exocoetidae,206451678.9
1954,Gymnosarda unicolor,4,Gymnosarda unicolor,206451678.9
1954,Haemulidae (=Pomadasyidae),100,Haemulidae (=Pomadasyidae),206451678.9
1954,Invertebrata,1e-04,Invertebrata,206451678.9
1954,Penaeus semisulcatus,1e-04,Penaeus semisulcatus,206451678.9
1954,Phaeophyceae,1e-04,Phaeophyceae,206451678.9
1954,Plotosus spp,1e-04,Plotosus spp,206451678.9
1954,Pomatomus saltatrix,100,Pomatomus saltatrix,206451678.9
1954,Psettodes erumei,200,Psettodes erumei,206451678.9
1954,Rhopilema spp,1e-04,Rhopilema spp,206451678.9
1954,Sardinella lemuru,200,Sardinella lemuru,206451678.9
1954,Scomberomorus lineolatus,34,Scomberomorus lineolatus,206451678.9
1954,Scombridae,100,Scombridae,206451678.9
1954,Seriola spp,200,Seriola spp,206451678.9
1954,Sparidae,100,Sparidae,206451678.9
1954,Sphyraena spp,2000,Sphyraena spp,206451678.9
1954,Sphyrnidae,4,Sphyrnidae,206451678.9
1954,Synodontidae,1e-04,Synodontidae,206451678.9
1954,Thunnus maccoyii,9094,Thunnus maccoyii,206451678.9
1954,Upeneus spp,600,Upeneus spp,206451678.9
1955,Anguilla australis,1e-04,Anguilla australis,182172825.9
1955,Balistidae,1e-04,Balistidae,182172825.9
1955,Bivalvia,1e-04,Bivalvia,182172825.9
1955,Brachyura,1e-04,Brachyura,182172825.9
1955,Caesionidae,200,Caesionidae,182172825.9
1955,Drepane punctata,1e-04,Drepane punctata,182172825.9
1955,Exocoetidae,2900,Exocoetidae,182172825.9
1955,Gymnosarda unicolor,4,Gymnosarda unicolor,182172825.9
1955,Haemulidae (=Pomadasyidae),100,Haemulidae (=Pomadasyidae),182172825.9
1955,Invertebrata,1e-04,Invertebrata,182172825.9
1955,Penaeus semisulcatus,1e-04,Penaeus semisulcatus,182172825.9
1955,Phaeophyceae,1e-04,Phaeophyceae,182172825.9
1955,Plotosus spp,1e-04,Plotosus spp,182172825.9
1955,Pomatomus saltatrix,100,Pomatomus saltatrix,182172825.9
1955,Psettodes erumei,200,Psettodes erumei,182172825.9
1955,Rhopilema spp,1e-04,Rhopilema spp,182172825.9
1955,Sardinella lemuru,200,Sardinella lemuru,182172825.9
1955,Scomberomorus lineolatus,29,Scomberomorus lineolatus,182172825.9
1955,Scombridae,1e-04,Scombridae,182172825.9
1955,Seriola spp,100,Seriola spp,182172825.9
1955,Sparidae,100,Sparidae,182172825.9
1955,Sphyraena spp,200,Sphyraena spp,182172825.9
1955,Sphyrnidae,4,Sphyrnidae,182172825.9
1955,Synodontidae,1e-04,Synodontidae,182172825.9
1955,Thunnus maccoyii,10593,Thunnus maccoyii,182172825.9
1955,Upeneus spp,500,Upeneus spp,182172825.9
1956,Anguilla australis,1e-04,Anguilla australis,192835019.2
1956,Balistidae,1e-04,Balistidae,192835019.2
1956,Bivalvia,1e-04,Bivalvia,192835019.2
1956,Brachyura,1e-04,Brachyura,192835019.2
1956,Caesionidae,200,Caesionidae,192835019.2
1956,Drepane punctata,1e-04,Drepane punctata,192835019.2
1956,Exocoetidae,2200,Exocoetidae,192835019.2
1956,Gymnosarda unicolor,4,Gymnosarda unicolor,192835019.2
1956,Haemulidae (=Pomadasyidae),100,Haemulidae (=Pomadasyidae),192835019.2
1956,Invertebrata,1e-04,Invertebrata,192835019.2
1956,Penaeus semisulcatus,1e-04,Penaeus semisulcatus,192835019.2
1956,Phaeophyceae,1e-04,Phaeophyceae,192835019.2
1956,Plotosus spp,1e-04,Plotosus spp,192835019.2
1956,Pomatomus saltatrix,100,Pomatomus saltatrix,192835019.2
1956,Psettodes erumei,200,Psettodes erumei,192835019.2
1956,Rhopilema spp,1e-04,Rhopilema spp,192835019.2
1956,Sardinella lemuru,200,Sardinella lemuru,192835019.2
1956,Scomberomorus lineolatus,94,Scomberomorus lineolatus,192835019.2
1956,Scombridae,1e-04,Scombridae,192835019.2
1956,Seriola spp,200,Seriola spp,192835019.2
1956,Sparidae,100,Sparidae,192835019.2
1956,Sphyraena spp,1700,Sphyraena spp,192835019.2
1956,Sphyrnidae,4,Sphyrnidae,192835019.2
1956,Synodontidae,1e-04,Synodontidae,192835019.2
1956,Thunnus maccoyii,15745,Thunnus maccoyii,192835019.2
1956,Upeneus spp,2800,Upeneus spp,192835019.2
1957,Anguilla australis,1e-04,Anguilla australis,256323154.6
1957,Balistidae,1e-04,Balistidae,256323154.6
1957,Bivalvia,1e-04,Bivalvia,256323154.6
1957,Brachyura,1e-04,Brachyura,256323154.6
1957,Caesionidae,200,Caesionidae,256323154.6
1957,Drepane punctata,1e-04,Drepane punctata,256323154.6
1957,Exocoetidae,900,Exocoetidae,256323154.6
1957,Gymnosarda unicolor,4,Gymnosarda unicolor,256323154.6
1957,Haemulidae (=Pomadasyidae),100,Haemulidae (=Pomadasyidae),256323154.6
1957,Invertebrata,1e-04,Invertebrata,256323154.6
1957,Penaeus semisulcatus,1e-04,Penaeus semisulcatus,256323154.6
1957,Phaeophyceae,1e-04,Phaeophyceae,256323154.6
1957,Plotosus spp,1e-04,Plotosus spp,256323154.6
1957,Pomatomus saltatrix,200,Pomatomus saltatrix,256323154.6
1957,Psettodes erumei,200,Psettodes erumei,256323154.6
1957,Rhopilema spp,1e-04,Rhopilema spp,256323154.6
1957,Sardinella lemuru,200,Sardinella lemuru,256323154.6
1957,Scomberomorus lineolatus,40,Scomberomorus lineolatus,256323154.6
1957,Scombridae,1e-04,Scombridae,256323154.6
1957,Seriola spp,300,Seriola spp,256323154.6
1957,Sparidae,200,Sparidae,256323154.6
1957,Sphyraena spp,200,Sphyraena spp,256323154.6
1957,Sphyrnidae,4,Sphyrnidae,256323154.6
1957,Synodontidae,1e-04,Synodontidae,256323154.6
1957,Thunnus maccoyii,15324,Thunnus maccoyii,256323154.6
1957,Upeneus spp,1000,Upeneus spp,256323154.6
1958,Anguilla australis,1e-04,Anguilla australis,229344736.7
1958,Balistidae,1e-04,Balistidae,229344736.7
1958,Bivalvia,1e-04,Bivalvia,229344736.7
1958,Brachyura,1e-04,Brachyura,229344736.7
1958,Caesionidae,200,Caesionidae,229344736.7
1958,Drepane punctata,1e-04,Drepane punctata,229344736.7
1958,Exocoetidae,300,Exocoetidae,229344736.7
1958,Gymnosarda unicolor,4,Gymnosarda unicolor,229344736.7
1958,Haemulidae (=Pomadasyidae),100,Haemulidae (=Pomadasyidae),229344736.7
1958,Invertebrata,1e-04,Invertebrata,229344736.7
1958,Penaeus semisulcatus,1e-04,Penaeus semisulcatus,229344736.7
1958,Phaeophyceae,1e-04,Phaeophyceae,229344736.7
1958,Plotosus spp,1e-04,Plotosus spp,229344736.7
1958,Pomatomus saltatrix,200,Pomatomus saltatrix,229344736.7
1958,Psettodes erumei,200,Psettodes erumei,229344736.7
1958,Rhopilema spp,1e-04,Rhopilema spp,229344736.7
1958,Sardinella lemuru,200,Sardinella lemuru,229344736.7
1958,Scomberomorus lineolatus,53,Scomberomorus lineolatus,229344736.7
1958,Scombridae,100,Scombridae,229344736.7
1958,Seriola spp,300,Seriola spp,229344736.7
1958,Sparidae,100,Sparidae,229344736.7
1958,Sphyraena spp,400,Sphyraena spp,229344736.7
1958,Sphyrnidae,4,Sphyrnidae,229344736.7
1958,Synodontidae,1e-04,Synodontidae,229344736.7
1958,Thunnus maccoyii,10201,Thunnus maccoyii,229344736.7
1958,Upeneus spp,700,Upeneus spp,229344736.7
1959,Anguilla australis,1e-04,Anguilla australis,312107996.7
1959,Balistidae,1e-04,Balistidae,312107996.7
1959,Bivalvia,1e-04,Bivalvia,312107996.7
1959,Brachyura,1e-04,Brachyura,312107996.7
1959,Caesionidae,200,Caesionidae,312107996.7
1959,Drepane punctata,1e-04,Drepane punctata,312107996.7
1959,Exocoetidae,1500,Exocoetidae,312107996.7
1959,Gymnosarda unicolor,4,Gymnosarda unicolor,312107996.7
1959,Haemulidae (=Pomadasyidae),100,Haemulidae (=Pomadasyidae),312107996.7
1959,Invertebrata,1e-04,Invertebrata,312107996.7
1959,Penaeus semisulcatus,1e-04,Penaeus semisulcatus,312107996.7
1959,Phaeophyceae,1e-04,Phaeophyceae,312107996.7
1959,Plotosus spp,1e-04,Plotosus spp,312107996.7
1959,Pomatomus saltatrix,100,Pomatomus saltatrix,312107996.7
1959,Psettodes erumei,200,Psettodes erumei,312107996.7
1959,Rhopilema spp,1e-04,Rhopilema spp,312107996.7
1959,Sardinella lemuru,200,Sardinella lemuru,312107996.7
1959,Scomberomorus lineolatus,40,Scomberomorus lineolatus,312107996.7
1959,Scombridae,100,Scombridae,312107996.7
1959,Seriola spp,300,Seriola spp,312107996.7
1959,Sparidae,100,Sparidae,312107996.7
1959,Sphyraena spp,500,Sphyraena spp,312107996.7
1959,Sphyrnidae,4,Sphyrnidae,312107996.7
1959,Synodontidae,1e-04,Synodontidae,312107996.7
1959,Thunnus maccoyii,50449,Thunnus maccoyii,312107996.7
1959,Upeneus spp,600,Upeneus spp,312107996.7
1960,Anguilla australis,1e-04,Anguilla australis,288793467.6
1960,Balistidae,1e-04,Balistidae,288793467.6
1960,Bivalvia,1e-04,Bivalvia,288793467.6
1960,Brachyura,1e-04,Brachyura,288793467.6
1960,Caesionidae,200,Caesionidae,288793467.6
1960,Drepane punctata,1e-04,Drepane punctata,288793467.6
1960,Exocoetidae,5700,Exocoetidae,288793467.6
1960,Gymnosarda unicolor,4,Gymnosarda unicolor,288793467.6
1960,Haemulidae (=Pomadasyidae),100,Haemulidae (=Pomadasyidae),288793467.6
1960,Invertebrata,1e-04,Invertebrata,288793467.6
1960,Penaeus semisulcatus,1e-04,Penaeus semisulcatus,288793467.6
1960,Phaeophyceae,1e-04,Phaeophyceae,288793467.6
1960,Plotosus spp,1e-04,Plotosus spp,288793467.6
1960,Pomatomus saltatrix,200,Pomatomus saltatrix,288793467.6
1960,Psettodes erumei,200,Psettodes erumei,288793467.6
1960,Rhopilema spp,1e-04,Rhopilema spp,288793467.6
1960,Sardinella lemuru,200,Sardinella lemuru,288793467.6
1960,Scomberomorus lineolatus,56,Scomberomorus lineolatus,288793467.6
1960,Scombridae,200,Scombridae,288793467.6
1960,Seriola spp,200,Seriola spp,288793467.6
1960,Sparidae,100,Sparidae,288793467.6
1960,Sphyraena spp,1000,Sphyraena spp,288793467.6
1960,Sphyrnidae,4,Sphyrnidae,288793467.6
1960,Synodontidae,1e-04,Synodontidae,288793467.6
1960,Thunnus maccoyii,72908,Thunnus maccoyii,288793467.6
1960,Upeneus spp,800,Upeneus spp,288793467.6
1961,Anguilla australis,1e-04,Anguilla australis,270805835.7
1961,Balistidae,1e-04,Balistidae,270805835.7
1961,Bivalvia,1e-04,Bivalvia,270805835.7
1961,Brachyura,800,Brachyura,270805835.7
1961,Caesionidae,300,Caesionidae,270805835.7
1961,Drepane punctata,1e-04,Drepane punctata,270805835.7
1961,Exocoetidae,1500,Exocoetidae,270805835.7
1961,Gymnosarda unicolor,4,Gymnosarda unicolor,270805835.7
1961,Haemulidae (=Pomadasyidae),200,Haemulidae (=Pomadasyidae),270805835.7
1961,Invertebrata,1e-04,Invertebrata,270805835.7
1961,Penaeus semisulcatus,1e-04,Penaeus semisulcatus,270805835.7
1961,Phaeophyceae,1e-04,Phaeophyceae,270805835.7
1961,Plotosus spp,1e-04,Plotosus spp,270805835.7
1961,Pomatomus saltatrix,200,Pomatomus saltatrix,270805835.7
1961,Psettodes erumei,200,Psettodes erumei,270805835.7
1961,Rhopilema spp,100,Rhopilema spp,270805835.7
1961,Sardinella lemuru,300,Sardinella lemuru,270805835.7
1961,Scomberomorus lineolatus,33,Scomberomorus lineolatus,270805835.7
1961,Scombridae,1e-04,Scombridae,270805835.7
1961,Seriola spp,200,Seriola spp,270805835.7
1961,Sparidae,100,Sparidae,270805835.7
1961,Sphyraena spp,700,Sphyraena spp,270805835.7
1961,Sphyrnidae,4,Sphyrnidae,270805835.7
1961,Synodontidae,500,Synodontidae,270805835.7
1961,Thunnus maccoyii,65537,Thunnus maccoyii,270805835.7
1961,Upeneus spp,800,Upeneus spp,270805835.7
1962,Anguilla australis,100,Anguilla australis,394752932.7
1962,Balistidae,1e-04,Balistidae,394752932.7
1962,Bivalvia,1e-04,Bivalvia,394752932.7
1962,Brachyura,1200,Brachyura,394752932.7
1962,Caesionidae,300,Caesionidae,394752932.7
1962,Drepane punctata,1e-04,Drepane punctata,394752932.7
1962,Exocoetidae,3600,Exocoetidae,394752932.7
1962,Gymnosarda unicolor,5,Gymnosarda unicolor,394752932.7
1962,Haemulidae (=Pomadasyidae),200,Haemulidae (=Pomadasyidae),394752932.7
1962,Invertebrata,1e-04,Invertebrata,394752932.7
1962,Penaeus semisulcatus,1e-04,Penaeus semisulcatus,394752932.7
1962,Phaeophyceae,1e-04,Phaeophyceae,394752932.7
1962,Plotosus spp,1e-04,Plotosus spp,394752932.7
1962,Pomatomus saltatrix,100,Pomatomus saltatrix,394752932.7
1962,Psettodes erumei,200,Psettodes erumei,394752932.7
1962,Rhopilema spp,100,Rhopilema spp,394752932.7
1962,Sardinella lemuru,300,Sardinella lemuru,394752932.7
1962,Scomberomorus lineolatus,42,Scomberomorus lineolatus,394752932.7
1962,Scombridae,1e-04,Scombridae,394752932.7
1962,Seriola spp,400,Seriola spp,394752932.7
1962,Sparidae,100,Sparidae,394752932.7
1962,Sphyraena spp,500,Sphyraena spp,394752932.7
1962,Sphyrnidae,5,Sphyrnidae,394752932.7
1962,Synodontidae,700,Synodontidae,394752932.7
1962,Thunnus maccoyii,35518,Thunnus maccoyii,394752932.7
1962,Upeneus spp,700,Upeneus spp,394752932.7
1963,Anguilla australis,100,Anguilla australis,368578087.1
1963,Balistidae,1e-04,Balistidae,368578087.1
1963,Bivalvia,1e-04,Bivalvia,368578087.1
1963,Brachyura,1100,Brachyura,368578087.1
1963,Caesionidae,300,Caesionidae,368578087.1
1963,Drepane punctata,1e-04,Drepane punctata,368578087.1
1963,Exocoetidae,900,Exocoetidae,368578087.1
1963,Gymnosarda unicolor,5,Gymnosarda unicolor,368578087.1
1963,Haemulidae (=Pomadasyidae),200,Haemulidae (=Pomadasyidae),368578087.1
1963,Invertebrata,1e-04,Invertebrata,368578087.1
1963,Penaeus semisulcatus,1e-04,Penaeus semisulcatus,368578087.1
1963,Phaeophyceae,1000,Phaeophyceae,368578087.1
1963,Plotosus spp,1e-04,Plotosus spp,368578087.1
1963,Pomatomus saltatrix,100,Pomatomus saltatrix,368578087.1
1963,Psettodes erumei,300,Psettodes erumei,368578087.1
1963,Rhopilema spp,100,Rhopilema spp,368578087.1
1963,Sardinella lemuru,300,Sardinella lemuru,368578087.1
1963,Scomberomorus lineolatus,57,Scomberomorus lineolatus,368578087.1
1963,Scombridae,1e-04,Scombridae,368578087.1
1963,Seriola spp,400,Seriola spp,368578087.1
1963,Sparidae,200,Sparidae,368578087.1
1963,Sphyraena spp,600,Sphyraena spp,368578087.1
1963,Sphyrnidae,5,Sphyrnidae,368578087.1
1963,Synodontidae,400,Synodontidae,368578087.1
1963,Thunnus maccoyii,52589,Thunnus maccoyii,368578087.1
1963,Upeneus spp,900,Upeneus spp,368578087.1
1964,Anguilla australis,100,Anguilla australis,390589700.7
1964,Balistidae,1e-04,Balistidae,390589700.7
1964,Bivalvia,1000,Bivalvia,390589700.7
1964,Brachyura,1000,Brachyura,390589700.7
1964,Caesionidae,300,Caesionidae,390589700.7
1964,Drepane punctata,1e-04,Drepane punctata,390589700.7
1964,Exocoetidae,700,Exocoetidae,390589700.7
1964,Gymnosarda unicolor,5,Gymnosarda unicolor,390589700.7
1964,Haemulidae (=Pomadasyidae),200,Haemulidae (=Pomadasyidae),390589700.7
1964,Invertebrata,1e-04,Invertebrata,390589700.7
1964,Penaeus semisulcatus,1e-04,Penaeus semisulcatus,390589700.7
1964,Phaeophyceae,2000,Phaeophyceae,390589700.7
1964,Plotosus spp,100,Plotosus spp,390589700.7
1964,Pomatomus saltatrix,100,Pomatomus saltatrix,390589700.7
1964,Psettodes erumei,300,Psettodes erumei,390589700.7
1964,Rhopilema spp,100,Rhopilema spp,390589700.7
1964,Sardinella lemuru,300,Sardinella lemuru,390589700.7
1964,Scomberomorus lineolatus,52,Scomberomorus lineolatus,390589700.7
1964,Scombridae,1e-04,Scombridae,390589700.7
1964,Seriola spp,300,Seriola spp,390589700.7
1964,Sparidae,100,Sparidae,390589700.7
1964,Sphyraena spp,1000,Sphyraena spp,390589700.7
1964,Sphyrnidae,5,Sphyrnidae,390589700.7
1964,Synodontidae,800,Synodontidae,390589700.7
1964,Thunnus maccoyii,38906,Thunnus maccoyii,390589700.7
1964,Upeneus spp,900,Upeneus spp,390589700.7
1965,Anguilla australis,100,Anguilla australis,394530929.1
1965,Balistidae,1e-04,Balistidae,394530929.1
1965,Bivalvia,900,Bivalvia,394530929.1
1965,Brachyura,1100,Brachyura,394530929.1
1965,Caesionidae,400,Caesionidae,394530929.1
1965,Drepane punctata,1e-04,Drepane punctata,394530929.1
1965,Exocoetidae,400,Exocoetidae,394530929.1
1965,Gymnosarda unicolor,5,Gymnosarda unicolor,394530929.1
1965,Haemulidae (=Pomadasyidae),200,Haemulidae (=Pomadasyidae),394530929.1
1965,Invertebrata,1e-04,Invertebrata,394530929.1
1965,Penaeus semisulcatus,1e-04,Penaeus semisulcatus,394530929.1
1965,Phaeophyceae,5000,Phaeophyceae,394530929.1
1965,Plotosus spp,100,Plotosus spp,394530929.1
1965,Pomatomus saltatrix,100,Pomatomus saltatrix,394530929.1
1965,Psettodes erumei,300,Psettodes erumei,394530929.1
1965,Rhopilema spp,100,Rhopilema spp,394530929.1
1965,Sardinella lemuru,300,Sardinella lemuru,394530929.1
1965,Scomberomorus lineolatus,39,Scomberomorus lineolatus,394530929.1
1965,Scombridae,3000,Scombridae,394530929.1
1965,Seriola spp,100,Seriola spp,394530929.1
1965,Sparidae,300,Sparidae,394530929.1
1965,Sphyraena spp,900,Sphyraena spp,394530929.1
1965,Sphyrnidae,5,Sphyrnidae,394530929.1
1965,Synodontidae,300,Synodontidae,394530929.1
1965,Thunnus maccoyii,38215,Thunnus maccoyii,394530929.1
1965,Upeneus spp,800,Upeneus spp,394530929.1
1966,Anguilla australis,100,Anguilla australis,454190694.1
1966,Balistidae,1e-04,Balistidae,454190694.1
1966,Bivalvia,400,Bivalvia,454190694.1
1966,Brachyura,1500,Brachyura,454190694.1
1966,Caesionidae,400,Caesionidae,454190694.1
1966,Drepane punctata,1e-04,Drepane punctata,454190694.1
1966,Exocoetidae,3300,Exocoetidae,454190694.1
1966,Gymnosarda unicolor,6,Gymnosarda unicolor,454190694.1
1966,Haemulidae (=Pomadasyidae),200,Haemulidae (=Pomadasyidae),454190694.1
1966,Invertebrata,1e-04,Invertebrata,454190694.1
1966,Penaeus semisulcatus,1e-04,Penaeus semisulcatus,454190694.1
1966,Phaeophyceae,7000,Phaeophyceae,454190694.1
1966,Plotosus spp,300,Plotosus spp,454190694.1
1966,Pomatomus saltatrix,100,Pomatomus saltatrix,454190694.1
1966,Psettodes erumei,300,Psettodes erumei,454190694.1
1966,Rhopilema spp,100,Rhopilema spp,454190694.1
1966,Sardinella lemuru,400,Sardinella lemuru,454190694.1
1966,Scomberomorus lineolatus,59,Scomberomorus lineolatus,454190694.1
1966,Scombridae,3000,Scombridae,454190694.1
1966,Seriola spp,100,Seriola spp,454190694.1
1966,Sparidae,200,Sparidae,454190694.1
1966,Sphyraena spp,700,Sphyraena spp,454190694.1
1966,Sphyrnidae,6,Sphyrnidae,454190694.1
1966,Synodontidae,500,Synodontidae,454190694.1
1966,Thunnus maccoyii,39312,Thunnus maccoyii,454190694.1
1966,Upeneus spp,900,Upeneus spp,454190694.1
1967,Anguilla australis,100,Anguilla australis,554250010.2
1967,Balistidae,1e-04,Balistidae,554250010.2
1967,Bivalvia,300,Bivalvia,554250010.2
1967,Brachyura,1700,Brachyura,554250010.2
1967,Caesionidae,400,Caesionidae,554250010.2
1967,Drepane punctata,1e-04,Drepane punctata,554250010.2
1967,Exocoetidae,2500,Exocoetidae,554250010.2
1967,Gymnosarda unicolor,6,Gymnosarda unicolor,554250010.2
1967,Haemulidae (=Pomadasyidae),200,Haemulidae (=Pomadasyidae),554250010.2
1967,Invertebrata,1e-04,Invertebrata,554250010.2
1967,Penaeus semisulcatus,1e-04,Penaeus semisulcatus,554250010.2
1967,Phaeophyceae,7000,Phaeophyceae,554250010.2
1967,Plotosus spp,500,Plotosus spp,554250010.2
1967,Pomatomus saltatrix,100,Pomatomus saltatrix,554250010.2
1967,Psettodes erumei,300,Psettodes erumei,554250010.2
1967,Rhopilema spp,100,Rhopilema spp,554250010.2
1967,Sardinella lemuru,300,Sardinella lemuru,554250010.2
1967,Scomberomorus lineolatus,82,Scomberomorus lineolatus,554250010.2
1967,Scombridae,3000,Scombridae,554250010.2
1967,Seriola spp,100,Seriola spp,554250010.2
1967,Sparidae,1000,Sparidae,554250010.2
1967,Sphyraena spp,1500,Sphyraena spp,554250010.2
1967,Sphyrnidae,6,Sphyrnidae,554250010.2
1967,Synodontidae,1400,Synodontidae,554250010.2
